POST	/users/:user_id/generate_backup_codes	users#generate_backup_codes
POST	/users/:user_id/activate_backup_codes	users#activate_backup_codes
POST	/users/:user_id/disable_backup_codes	users#disable_backup_codes
PATCH	/users/:user_id/stripe_cardholder_profile	stripe_cardholders#update_profile
GET	/users/:user_id/webauthn_credentials/register_options	webauthn_credentials#register_options
POST	/users/:user_id/webauthn_credentials	webauthn_credentials#create
DELETE	/users/:user_id/webauthn_credentials/:id	webauthn_credentials#destroy
PATCH	/reactions/:id	comment/reactions#react
PUT	/reactions/:id	comment/reactions#react
POST	/users/:user_id/comments	comments#create
GET	/users/:user_id/comments/new	comments#new
GET	/comments/:id/edit	comments#edit
PATCH	/comments/:id	comments#update
PUT	/comments/:id	comments#update
DELETE	/comments/:id	comments#destroy
GET	/users/:id/edit	users#edit
GET	/users/:id	users#show
PATCH	/users/:id	users#update
PUT	/users/:id	users#update
GET	/wrapped/data	users/wrapped#data
GET	/wrapped	users/wrapped#index
GET	/first/welcome	users/first#new
GET	/first/team	users/first#team
POST	/first/verify_email	users/first#verify_email
POST	/first/request_org_invite	users/first#request_org_invite
DELETE	/first/sign_out	users/first#sign_out
GET	/first/macbook_qr_code	users/first#macbook_qr_code
GET	/first	users/first#index
POST	/first	users/first#create
GET	/email_updates/verify	users/email_updates#verify
GET	/email_updates/authorize	users/email_updates#authorize_change
GET	/logins/login_preference	logins#choose_login_preference
POST	/logins/complete	logins#complete
POST	/logins/reauthenticate	logins#reauthenticate
GET	/logins/:id	logins#choose_login_preference
POST	/logins/:id/login_preference	logins#set_login_preference
POST	/logins/:id/email	logins#email
POST	/logins/:id/sms	logins#sms
GET	/logins/:id/totp	logins#totp
POST	/logins/:id/totp	logins#totp
GET	/logins/:id/security_key	logins#security_key
POST	/logins/:id/security_key	logins#security_key
GET	/logins/:id/backup_code	logins#backup_code
POST	/logins/:id/backup_code	logins#backup_code
POST	/logins/:id/complete	logins#complete
POST	/logins	logins#create
GET	/logins/new	logins#new
GET	/admin/nav	admin#nav
GET	/admin/bank_accounts	admin#bank_accounts
GET	/admin/hcb_codes	admin#hcb_codes
GET	/admin/bank_fees	admin#bank_fees
GET	/admin/fee_revenues	admin#fee_revenues
GET	/admin/users	admin#users
GET	/admin/raw_transactions	admin#raw_transactions
GET	/admin/raw_transaction_new	admin#raw_transaction_new
POST	/admin/raw_transaction_create	admin#raw_transaction_create
GET	/admin/raw_intrafi_transactions	admin#raw_intrafi_transactions
POST	/admin/raw_intrafi_transactions_import	admin#raw_intrafi_transactions_import
GET	/admin/ledger	admin#ledger
GET	/admin/ledger_items	admin#ledger_items
GET	/admin/event_search	admin#event_search
GET	/admin/user_search	admin#user_search
GET	/admin/stripe_cards	admin#stripe_cards
GET	/admin/pending_ledger	admin#pending_ledger
GET	/admin/ach	admin#ach
GET	/admin/reimbursements	admin#reimbursements
GET	/admin/payroll	admin#payroll
GET	/admin/stripe_card_personalization_designs	admin#stripe_card_personalization_designs
GET	/admin/stripe_card_personalization_design_new	admin#stripe_card_personalization_design_new
POST	/admin/stripe_card_personalization_design_create	admin#stripe_card_personalization_design_create
GET	/admin/checks	admin#checks
GET	/admin/increase_checks	admin#increase_checks
GET	/admin/applications	admin#applications
GET	/admin/paypal_transfers	admin#paypal_transfers
GET	/admin/wires	admin#wires
GET	/admin/wise_transfers	admin#wise_transfers
GET	/admin/events	admin#events
GET	/admin/event_new	admin#event_new
POST	/admin/event_create	admin#event_create
GET	/admin/donations	admin#donations
GET	/admin/recurring_donations	admin#recurring_donations
GET	/admin/disbursements	admin#disbursements
GET	/admin/disbursement_new	admin#disbursement_new
GET	/admin/invoices	admin#invoices
GET	/admin/sponsors	admin#sponsors
GET	/admin/google_workspaces	admin#google_workspaces
POST	/admin/google_workspaces_verify_all	admin#google_workspaces_verify_all
GET	/admin/balances	admin#balances
GET	/admin/hq_receipts	admin#hq_receipts
GET	/admin/account_numbers	admin#account_numbers
GET	/admin/employees	admin#employees
GET	/admin/employee_payments	admin#employee_payments
GET	/admin/emails	admin#emails
GET	/admin/email	admin#email
GET	/admin/email_html	admin#email_html
GET	/admin/merchant_memo_check	admin#merchant_memo_check
GET	/admin/referral_programs	admin#referral_programs
POST	/admin/referral_program_create	referral/programs#create
POST	/admin/referral_link_create	referral/links#create
GET	/admin/unknown_merchants	admin#unknown_merchants
POST	/admin/request_balance_export	admin#request_balance_export
GET	/admin/active_teenagers_leaderboard	admin#active_teenagers_leaderboard
GET	/admin/new_teenagers_leaderboard	admin#new_teenagers_leaderboard
GET	/admin/contracts	admin#contracts
GET	/admin/:id/transaction	admin#transaction
GET	/admin/:id/event_balance	admin#event_balance
GET	/admin/:id/event_raised	admin#event_raised
GET	/admin/:id/event_process	admin#event_process
PUT	/admin/:id/event_toggle_approved	admin#event_toggle_approved
PUT	/admin/:id/event_reject	admin#event_reject
GET	/admin/:id/ach_start_approval	admin#ach_start_approval
POST	/admin/:id/ach_approve	admin#ach_approve
POST	/admin/:id/ach_send_realtime	admin#ach_send_realtime
POST	/admin/:id/ach_reject	admin#ach_reject
GET	/admin/:id/disbursement_process	admin#disbursement_process
POST	/admin/:id/disbursement_approve	admin#disbursement_approve
POST	/admin/:id/disbursement_reject	admin#disbursement_reject
GET	/admin/:id/increase_check_process	admin#increase_check_process
GET	/admin/:id/paypal_transfer_process	admin#paypal_transfer_process
GET	/admin/:id/wire_process	admin#wire_process
GET	/admin/:id/wise_transfer_process	admin#wise_transfer_process
GET	/admin/:id/google_workspace_process	admin#google_workspace_process
POST	/admin/:id/google_workspace_approve	admin#google_workspace_approve
POST	/admin/:id/google_workspace_verify	admin#google_workspace_verify
POST	/admin/:id/google_workspace_update	admin#google_workspace_update
POST	/admin/:id/google_workspace_toggle_revocation_immunity	admin#google_workspace_toggle_revocation_immunity
GET	/admin/:id/invoice_process	admin#invoice_process
POST	/admin/:id/invoice_mark_paid	admin#invoice_mark_paid
POST	/admin/ledger_audits/tasks/:task_id/reviewed	admin/ledger_audits/tasks#reviewed
